date,Releasing_Doctor,sum
13/04/2022,6777,4
13/04/2022,12696,2
13/04/2022,12861,1
13/04/2022,11482,9
13/04/2022,11797,6
13/04/2022,11794,4
13/04/2022,12334,3
13/04/2022,10188,3
13/04/2022,12850,5
13/04/2022,12105,1
13/04/2022,9851,3
13/04/2022,6892,8
13/04/2022,12666,1
13/04/2022,12933,1
13/04/2022,10806,6
13/04/2022,12278,12
13/04/2022,12913,5
13/04/2022,10615,1
13/04/2022,6861,5
13/04/2022,12663,9
13/04/2022,9562,12
13/04/2022,12760,1
13/04/2022,1104,1
13/04/2022,11840,1
13/04/2022,11233,9
13/04/2022,11611,21
14/04/2022,1097,1
14/04/2022,1059,1
14/04/2022,12180,1
14/04/2022,6768,13
14/04/2022,12600,1
14/04/2022,1093,3
14/04/2022,10322,5
14/04/2022,10676,11
14/04/2022,11744,1
14/04/2022,10188,3
14/04/2022,8074,7
14/04/2022,12857,1
14/04/2022,12478,7
14/04/2022,9893,4
14/04/2022,11174,8
14/04/2022,11611,4
14/04/2022,11883,4
14/04/2022,10408,13
14/04/2022,10923,5
14/04/2022,11167,10
14/04/2022,11443,5
14/04/2022,8808,1
14/04/2022,10769,4
14/04/2022,6773,11
14/04/2022,6777,4
14/04/2022,12422,1
14/04/2022,12720,4
14/04/2022,1025,4
14/04/2022,11482,7
14/04/2022,12916,1
14/04/2022,1048,4
14/04/2022,12913,5
14/04/2022,12010,11
14/04/2022,12664,3
14/04/2022,6770,2
14/04/2022,11797,1
14/04/2022,10465,2
14/04/2022,10487,6
14/04/2022,12461,24
14/04/2022,12933,6
14/04/2022,12398,5
14/04/2022,10202,1
14/04/2022,12345,4
14/04/2022,11233,9
14/04/2022,11293,4
14/04/2022,12931,4
14/04/2022,8821,9
14/04/2022,12648,5
14/04/2022,8073,1
14/04/2022,10946,10
14/04/2022,11377,6
15/04/2022,1018,6
15/04/2022,10487,7
15/04/2022,11377,7
15/04/2022,12593,6
15/04/2022,12478,4
15/04/2022,12691,3
15/04/2022,1041,5
15/04/2022,10255,2
15/04/2022,10760,22
15/04/2022,11443,12
15/04/2022,12664,2
15/04/2022,9086,1
15/04/2022,12913,3
15/04/2022,12461,3
15/04/2022,10762,12
15/04/2022,11797,2
15/04/2022,8821,1
15/04/2022,11430,18
15/04/2022,9703,18
15/04/2022,11840,14
15/04/2022,10676,1
15/04/2022,10923,9
15/04/2022,12147,13
15/04/2022,11174,2
15/04/2022,12933,1
15/04/2022,12398,2
15/04/2022,11674,10
15/04/2022,12010,1
15/04/2022,11794,9
15/04/2022,12931,1
15/04/2022,6768,12
15/04/2022,11167,6
15/04/2022,12278,9
15/04/2022,10795,4
15/04/2022,12345,1
15/04/2022,10408,3
15/04/2022,12180,1
16/04/2022,1018,4
16/04/2022,10322,27
16/04/2022,11178,16
16/04/2022,6861,4
16/04/2022,11430,1
16/04/2022,11794,3
16/04/2022,12129,25
16/04/2022,12664,11
16/04/2022,1007,7
16/04/2022,10760,5
16/04/2022,11611,19
16/04/2022,12691,3
16/04/2022,12147,4
16/04/2022,12461,11
16/04/2022,10525,10
16/04/2022,10762,6
16/04/2022,12923,1
16/04/2022,11443,6
16/04/2022,12142,6
16/04/2022,11883,12
16/04/2022,12940,1
16/04/2022,12900,1
16/04/2022,11674,3
16/04/2022,6777,11
16/04/2022,9703,3
16/04/2022,12105,7
17/04/2022,1043,2
17/04/2022,10408,22
17/04/2022,12129,2
17/04/2022,11611,6
17/04/2022,10188,3
17/04/2022,12105,2
17/04/2022,1025,3
17/04/2022,8706,17
17/04/2022,9851,2
17/04/2022,11174,3
17/04/2022,12664,2
17/04/2022,12180,1
17/04/2022,12142,1
17/04/2022,1048,8
17/04/2022,9786,7
17/04/2022,12663,4
17/04/2022,11791,7
17/04/2022,10525,3
17/04/2022,11178,5
17/04/2022,11501,19
17/04/2022,11377,9
17/04/2022,12648,1
17/04/2022,9909,2
17/04/2022,10465,1
17/04/2022,11119,14
17/04/2022,6773,19
17/04/2022,10615,1
17/04/2022,12913,18
17/04/2022,6771,1
17/04/2022,12897,1
17/04/2022,1007,3
17/04/2022,10575,11
17/04/2022,12478,3
17/04/2022,10322,2
17/04/2022,6770,1
17/04/2022,12010,17
17/04/2022,6861,7
17/04/2022,11744,1
17/04/2022,12920,1
17/04/2022,12461,1
17/04/2022,12656,12
17/04/2022,10811,15
17/04/2022,6939,4
17/04/2022,1119,6
17/04/2022,12592,8
17/04/2022,7596,15
17/04/2022,8074,3
17/04/2022,12147,1
18/04/2022,11174,6
18/04/2022,12915,4
18/04/2022,12398,2
18/04/2022,12931,1
18/04/2022,1096,1
18/04/2022,11119,5
18/04/2022,12940,2
18/04/2022,9703,16
18/04/2022,9562,12
18/04/2022,6773,7
18/04/2022,11250,3
18/04/2022,9893,1
18/04/2022,10188,2
18/04/2022,10275,1
18/04/2022,11430,18
18/04/2022,12600,8
18/04/2022,1048,4
18/04/2022,12851,10
18/04/2022,12592,3
18/04/2022,11744,12
18/04/2022,11023,9
18/04/2022,6775,1
18/04/2022,11611,6
18/04/2022,10408,2
18/04/2022,11501,2
18/04/2022,9281,7
18/04/2022,12663,4
18/04/2022,11443,18
18/04/2022,12691,6
18/04/2022,11377,3
18/04/2022,12278,3
18/04/2022,12147,2
18/04/2022,11797,10
18/04/2022,10767,2
18/04/2022,9973,27
18/04/2022,8706,2
18/04/2022,11484,2
18/04/2022,10575,5
18/04/2022,1025,2
18/04/2022,12510,3
18/04/2022,12010,3
18/04/2022,6768,3
18/04/2022,11195,9
18/04/2022,12720,2
18/04/2022,11794,8
18/04/2022,9786,1
18/04/2022,12913,4
18/04/2022,12316,4
19/04/2022,12656,1
19/04/2022,12851,2
19/04/2022,8821,10
19/04/2022,11794,3
19/04/2022,12930,6
19/04/2022,1048,4
19/04/2022,10923,8
19/04/2022,12664,9
19/04/2022,9262,28
19/04/2022,10306,1
19/04/2022,12759,3
19/04/2022,9281,5
19/04/2022,7111,2
19/04/2022,1025,1
19/04/2022,12600,1
19/04/2022,10762,9
19/04/2022,9703,2
19/04/2022,11611,17
19/04/2022,11443,8
19/04/2022,9973,2
19/04/2022,12147,1
19/04/2022,6888,2
19/04/2022,1060,4
19/04/2022,12927,2
19/04/2022,12897,1
19/04/2022,12398,2
19/04/2022,9786,3
19/04/2022,12696,2
19/04/2022,1059,1
19/04/2022,12720,3
19/04/2022,11174,2
19/04/2022,12433,1
19/04/2022,6773,9
19/04/2022,11744,3
19/04/2022,10811,8
19/04/2022,11883,13
19/04/2022,12691,2
19/04/2022,7233,1
19/04/2022,11023,5
19/04/2022,9893,4
19/04/2022,8706,10
19/04/2022,6770,1
19/04/2022,6861,14
19/04/2022,12663,9
19/04/2022,9582,11
19/04/2022,12850,1
19/04/2022,12478,11
19/04/2022,9851,3
19/04/2022,11989,22
20/04/2022,1050,6
20/04/2022,9603,1
20/04/2022,12696,1
20/04/2022,12666,8
20/04/2022,12913,7
20/04/2022,11611,8
20/04/2022,11840,2
20/04/2022,8706,1
20/04/2022,1041,6
20/04/2022,10762,4
20/04/2022,10275,36
20/04/2022,7893,4
20/04/2022,6768,1
20/04/2022,10946,16
20/04/2022,9262,3
20/04/2022,12930,2
20/04/2022,9893,3
20/04/2022,1018,13
20/04/2022,6777,4
20/04/2022,10126,19
20/04/2022,1072,1
20/04/2022,6939,20
20/04/2022,11794,3
20/04/2022,11791,10
20/04/2022,12129,18
20/04/2022,9355,1
20/04/2022,11365,13
20/04/2022,11953,12
20/04/2022,12510,3
20/04/2022,12664,4
20/04/2022,6861,8
20/04/2022,12010,2
20/04/2022,11443,4
20/04/2022,9582,3
20/04/2022,12720,3
20/04/2022,12923,1
20/04/2022,12278,6
20/04/2022,11989,1
20/04/2022,12663,3
20/04/2022,6769,1
20/04/2022,10923,18
21/04/2022,11953,2
21/04/2022,10283,1
21/04/2022,11250,14
21/04/2022,10923,3
21/04/2022,12306,6
21/04/2022,12913,18
21/04/2022,7306,3
21/04/2022,9893,3
21/04/2022,6939,8
21/04/2022,11674,14
21/04/2022,7893,2
21/04/2022,12129,4
21/04/2022,10262,13
21/04/2022,10033,46
21/04/2022,12010,11
21/04/2022,9562,1
21/04/2022,11437,23
21/04/2022,1050,2
21/04/2022,6962,1
21/04/2022,11791,2
21/04/2022,12720,7
21/04/2022,11794,5
21/04/2022,6771,4
21/04/2022,12278,3
21/04/2022,11174,3
21/04/2022,11611,5
21/04/2022,12666,1
21/04/2022,1116,6
21/04/2022,11365,5
21/04/2022,12124,6
21/04/2022,1090,5
21/04/2022,11443,14
21/04/2022,12147,5
21/04/2022,10275,1
21/04/2022,10202,4
21/04/2022,12696,4
21/04/2022,1013,6
21/04/2022,9851,2
21/04/2022,1018,4
22/04/2022,12666,4
22/04/2022,11250,4
22/04/2022,8074,4
22/04/2022,9786,7
22/04/2022,10202,2
22/04/2022,10275,23
22/04/2022,1007,5
22/04/2022,12010,1
22/04/2022,12648,2
22/04/2022,8706,14
22/04/2022,10535,19
22/04/2022,12124,1
22/04/2022,11443,5
22/04/2022,11674,2
22/04/2022,11989,17
22/04/2022,11887,25
22/04/2022,9909,8
22/04/2022,11437,5
22/04/2022,12913,5
22/04/2022,12940,1
22/04/2022,1116,1
22/04/2022,7306,1
22/04/2022,11175,36
22/04/2022,12897,1
22/04/2022,6769,8
22/04/2022,10806,11
22/04/2022,1013,1
22/04/2022,10262,3
22/04/2022,1059,4
22/04/2022,8821,8
22/04/2022,12665,9
22/04/2022,12147,1
23/04/2022,11973,7
23/04/2022,9909,2
23/04/2022,12933,13
23/04/2022,12691,8
23/04/2022,1056,1
23/04/2022,12851,9
23/04/2022,11989,1
23/04/2022,11430,22
23/04/2022,10762,24
23/04/2022,12665,1
23/04/2022,11887,4
23/04/2022,8706,1
23/04/2022,11674,15
23/04/2022,6768,11
23/04/2022,12398,16
23/04/2022,9562,1
23/04/2022,11174,13
23/04/2022,1059,1
23/04/2022,10806,6
23/04/2022,1119,12
23/04/2022,9786,2
23/04/2022,11175,4
23/04/2022,10535,6
23/04/2022,9749,4
23/04/2022,9422,10
23/04/2022,10275,2
23/04/2022,11840,7
23/04/2022,9703,17
23/04/2022,12422,2
23/04/2022,11023,22
24/04/2022,9749,1
24/04/2022,12665,4
24/04/2022,11430,1
24/04/2022,9973,14
24/04/2022,12478,1
24/04/2022,1027,2
24/04/2022,10615,14
24/04/2022,12933,2
24/04/2022,12663,3
24/04/2022,12253,1
24/04/2022,10811,8
24/04/2022,6939,17
24/04/2022,12010,4
24/04/2022,10760,22
24/04/2022,12759,1
24/04/2022,1054,1
24/04/2022,11744,1
24/04/2022,12664,2
24/04/2022,12913,6
24/04/2022,12147,4
24/04/2022,12720,14
24/04/2022,6775,5
24/04/2022,6771,11
24/04/2022,11611,7
24/04/2022,1060,6
24/04/2022,11443,12
24/04/2022,11840,1
24/04/2022,10923,23
24/04/2022,11293,6
24/04/2022,12850,1
24/04/2022,11883,5
24/04/2022,8706,15
24/04/2022,11174,4
24/04/2022,10465,2
24/04/2022,12691,3
24/04/2022,10126,20
24/04/2022,10255,28
24/04/2022,10762,7
24/04/2022,8074,3
24/04/2022,11023,3
24/04/2022,1048,3
24/04/2022,1025,2
24/04/2022,6777,28
24/04/2022,11165,1
24/04/2022,12510,3
24/04/2022,10322,9
24/04/2022,11794,2
24/04/2022,9355,3
24/04/2022,1119,2
24/04/2022,11674,2
24/04/2022,9893,6
24/04/2022,9703,2
24/04/2022,6861,1
24/04/2022,1092,1
24/04/2022,12656,5
24/04/2022,11484,1
25/04/2022,1025,6
25/04/2022,6771,11
25/04/2022,1104,1
25/04/2022,9973,1
25/04/2022,11797,9
25/04/2022,11501,6
25/04/2022,11794,2
25/04/2022,11293,20
25/04/2022,10275,14
25/04/2022,12930,3
25/04/2022,1055,8
25/04/2022,1090,3
25/04/2022,11174,4
25/04/2022,12584,1
25/04/2022,7306,13
25/04/2022,12877,9
25/04/2022,6777,2
25/04/2022,11443,3
25/04/2022,12010,4
25/04/2022,12398,1
25/04/2022,12656,3
25/04/2022,9893,8
25/04/2022,10615,3
25/04/2022,12478,19
25/04/2022,6962,1
25/04/2022,10202,3
25/04/2022,8706,1
25/04/2022,12665,1
25/04/2022,7893,2
25/04/2022,12857,3
25/04/2022,10188,4
25/04/2022,12720,1
25/04/2022,10811,1
25/04/2022,10923,2
25/04/2022,12147,4
25/04/2022,11377,9
25/04/2022,11460,1
25/04/2022,10033,19
25/04/2022,12696,2
25/04/2022,10255,8
25/04/2022,12664,4
25/04/2022,1060,4
25/04/2022,6768,2
25/04/2022,9909,9
25/04/2022,1048,6
25/04/2022,12278,19
25/04/2022,11250,6
25/04/2022,12334,1
25/04/2022,10262,19
25/04/2022,9436,9
25/04/2022,12510,4
25/04/2022,10760,5
25/04/2022,11437,15
25/04/2022,12913,19
25/04/2022,12180,1
26/04/2022,10769,14
26/04/2022,10806,1
26/04/2022,10487,3
26/04/2022,6770,3
26/04/2022,10322,13
26/04/2022,12930,1
26/04/2022,11797,1
26/04/2022,12927,8
26/04/2022,9909,2
26/04/2022,1096,1
26/04/2022,11437,4
26/04/2022,12398,1
26/04/2022,12478,2
26/04/2022,11794,7
26/04/2022,10811,6
26/04/2022,12656,1
26/04/2022,12278,1
26/04/2022,12720,4
26/04/2022,11233,17
26/04/2022,12664,2
26/04/2022,12010,1
26/04/2022,6861,11
26/04/2022,6771,7
26/04/2022,12497,1
26/04/2022,6768,5
26/04/2022,9973,22
26/04/2022,12595,5
26/04/2022,12940,2
26/04/2022,10262,5
26/04/2022,12913,3
26/04/2022,11883,4
26/04/2022,9893,5
26/04/2022,10535,1
26/04/2022,8706,16
26/04/2022,10033,6
26/04/2022,10188,1
26/04/2022,12363,1
26/04/2022,11377,5
26/04/2022,10923,7
26/04/2022,7306,2
26/04/2022,9786,6
26/04/2022,12692,4
26/04/2022,10831,10
26/04/2022,6937,10
26/04/2022,11293,6
26/04/2022,11174,3
26/04/2022,10465,4
26/04/2022,12696,1
26/04/2022,12663,4
26/04/2022,12180,7
26/04/2022,1069,2
26/04/2022,12336,1
26/04/2022,12148,12
26/04/2022,8805,1
26/04/2022,9703,7
26/04/2022,11443,4
26/04/2022,6775,6
26/04/2022,1027,5
26/04/2022,12920,3
26/04/2022,11611,6
26/04/2022,11482,13
27/04/2022,1104,2
27/04/2022,10947,1
27/04/2022,12278,18
27/04/2022,11794,5
27/04/2022,12129,20
27/04/2022,12933,3
27/04/2022,12927,2
27/04/2022,11482,6
27/04/2022,9973,1
27/04/2022,12656,2
27/04/2022,10033,23
27/04/2022,11443,5
27/04/2022,11233,4
27/04/2022,9641,1
27/04/2022,12664,4
27/04/2022,10923,30
27/04/2022,11174,4
27/04/2022,12663,4
27/04/2022,1025,3
27/04/2022,10408,9
27/04/2022,12692,1
27/04/2022,12316,5
27/04/2022,1013,9
27/04/2022,10188,4
27/04/2022,11023,9
27/04/2022,10322,3
27/04/2022,10942,10
27/04/2022,10769,4
27/04/2022,9893,5
27/04/2022,11883,1
27/04/2022,10343,1
27/04/2022,10275,18
27/04/2022,11501,8
27/04/2022,12398,5
27/04/2022,12478,2
27/04/2022,11484,1
27/04/2022,11611,5
27/04/2022,11840,2
27/04/2022,12696,3
27/04/2022,9851,1
27/04/2022,6775,11
27/04/2022,1059,13
27/04/2022,11430,15
27/04/2022,1054,4
27/04/2022,6768,9
27/04/2022,6892,11
27/04/2022,12720,2
28/04/2022,10946,13
28/04/2022,8073,3
28/04/2022,12010,4
28/04/2022,11178,6
28/04/2022,12663,2
28/04/2022,11791,6
28/04/2022,11501,18
28/04/2022,12129,4
28/04/2022,1059,7
28/04/2022,1054,2
28/04/2022,8447,1
28/04/2022,12720,13
28/04/2022,10525,6
28/04/2022,11430,3
28/04/2022,12923,1
28/04/2022,9973,2
28/04/2022,10408,12
28/04/2022,11989,14
28/04/2022,1048,5
28/04/2022,12658,8
28/04/2022,10275,4
28/04/2022,6775,1
28/04/2022,11883,7
28/04/2022,12913,7
28/04/2022,6771,11
28/04/2022,12920,1
28/04/2022,10492,1
28/04/2022,12664,1
28/04/2022,11611,7
28/04/2022,1024,2
28/04/2022,12696,5
28/04/2022,12648,8
28/04/2022,10322,11
28/04/2022,12398,3
28/04/2022,1097,1
28/04/2022,6773,14
28/04/2022,7893,1
28/04/2022,12927,1
28/04/2022,10923,8
28/04/2022,9893,4
28/04/2022,12278,3
28/04/2022,6770,4
28/04/2022,9851,1
28/04/2022,11174,16
28/04/2022,10465,1
28/04/2022,10811,10
28/04/2022,1025,3
28/04/2022,12857,2
28/04/2022,8821,16
28/04/2022,8074,4
28/04/2022,1013,4
28/04/2022,6861,3
28/04/2022,10762,7
28/04/2022,12497,1
28/04/2022,12786,1
28/04/2022,10202,1
28/04/2022,11023,3
28/04/2022,9281,10
28/04/2022,6768,11
29/04/2022,1092,3
29/04/2022,8821,6
29/04/2022,12010,3
29/04/2022,12923,1
29/04/2022,1096,1
29/04/2022,11501,3
29/04/2022,12124,10
29/04/2022,11791,3
29/04/2022,1024,3
29/04/2022,6939,11
29/04/2022,11989,4
29/04/2022,9562,4
29/04/2022,9095,9
29/04/2022,11178,4
29/04/2022,11174,3
29/04/2022,1097,4
29/04/2022,11794,10
29/04/2022,12720,3
29/04/2022,10762,6
29/04/2022,12658,3
29/04/2022,10525,5
29/04/2022,12593,3
29/04/2022,1055,5
29/04/2022,10676,19
29/04/2022,7306,20
29/04/2022,12663,5
29/04/2022,12306,8
29/04/2022,11250,3
29/04/2022,1108,12
29/04/2022,12180,1
29/04/2022,10831,3
29/04/2022,9792,9
29/04/2022,11119,14
29/04/2022,9281,3
29/04/2022,11973,11
29/04/2022,10155,1
29/04/2022,11293,34
29/04/2022,10112,17
29/04/2022,11460,10
29/04/2022,11953,10
29/04/2022,6769,3
30/04/2022,7306,1
30/04/2022,10465,1
30/04/2022,6861,4
30/04/2022,11953,1
30/04/2022,8706,18
30/04/2022,12923,1
30/04/2022,11119,5
30/04/2022,12926,8
30/04/2022,11460,3
30/04/2022,12595,7
30/04/2022,12334,12
30/04/2022,10112,6
30/04/2022,1097,1
30/04/2022,12010,8
30/04/2022,10676,3
30/04/2022,12691,10
30/04/2022,12398,10
30/04/2022,6769,8
30/04/2022,11989,19
30/04/2022,10487,16
30/04/2022,11611,19
30/04/2022,11501,21
30/04/2022,12900,1
30/04/2022,1096,1
30/04/2022,11430,26
30/04/2022,1108,1
30/04/2022,12124,1
30/04/2022,12105,8
01/05/2022,10306,1
01/05/2022,10188,2
01/05/2022,6861,7
01/05/2022,6771,1
01/05/2022,9973,43
01/05/2022,10343,1
01/05/2022,1013,8
01/05/2022,12940,1
01/05/2022,1092,2
01/05/2022,11443,5
01/05/2022,12622,4
01/05/2022,12937,1
01/05/2022,12851,6
01/05/2022,11174,4
01/05/2022,12347,1
01/05/2022,6769,2
01/05/2022,12422,2
01/05/2022,9792,14
01/05/2022,11809,3
01/05/2022,10487,4
01/05/2022,12729,9
01/05/2022,12478,5
01/05/2022,11611,7
01/05/2022,11953,12
01/05/2022,12105,4
01/05/2022,9893,9
01/05/2022,7680,21
01/05/2022,8074,7
01/05/2022,11501,4
01/05/2022,12334,3
01/05/2022,12648,5
01/05/2022,11883,9
01/05/2022,10408,2
01/05/2022,1014,4
01/05/2022,12398,2
01/05/2022,12913,18
01/05/2022,10313,15
01/05/2022,11989,4
01/05/2022,12930,5
01/05/2022,6773,14
01/05/2022,10946,14
01/05/2022,12691,1
01/05/2022,10806,6
01/05/2022,9545,4
01/05/2022,11430,4
01/05/2022,10923,5
01/05/2022,6770,6
01/05/2022,11791,6
01/05/2022,12595,3
01/05/2022,1097,1
01/05/2022,9786,16
01/05/2022,11377,14
01/05/2022,8706,1
02/05/2022,6775,2
02/05/2022,9893,13
02/05/2022,11809,15
02/05/2022,11981,1
02/05/2022,11484,4
02/05/2022,11250,4
02/05/2022,10322,4
02/05/2022,12913,3
02/05/2022,11883,2
02/05/2022,10313,5
02/05/2022,12857,1
02/05/2022,9851,2
02/05/2022,10923,10
02/05/2022,12398,8
02/05/2022,6861,2
02/05/2022,10806,2
02/05/2022,10202,3
02/05/2022,12478,4
02/05/2022,12927,4
02/05/2022,6937,11
02/05/2022,11293,18
02/05/2022,11989,2
02/05/2022,12937,5
02/05/2022,12931,2
02/05/2022,12930,8
02/05/2022,11482,4
02/05/2022,10188,5
02/05/2022,11887,11
02/05/2022,9973,4
02/05/2022,1090,1
02/05/2022,12851,1
02/05/2022,1013,3
02/05/2022,11365,9
02/05/2022,7680,3
02/05/2022,12124,5
02/05/2022,6771,12
02/05/2022,10408,11
02/05/2022,12729,4
02/05/2022,11174,3
02/05/2022,9786,6
02/05/2022,1072,6
02/05/2022,9545,5
02/05/2022,11791,2
02/05/2022,11377,3
02/05/2022,6888,10
02/05/2022,11803,3
02/05/2022,8450,1
02/05/2022,1056,1
02/05/2022,7306,15
02/05/2022,11233,12
02/05/2022,11797,6
02/05/2022,6773,14
02/05/2022,11953,1
03/05/2022,1027,2
03/05/2022,11797,1
03/05/2022,12765,1
03/05/2022,7680,5
03/05/2022,11174,4
03/05/2022,1108,3
03/05/2022,1097,8
03/05/2022,12913,5
03/05/2022,11744,14
03/05/2022,12316,3
03/05/2022,6535,15
03/05/2022,9562,6
03/05/2022,9973,1
03/05/2022,8139,1
03/05/2022,9893,5
03/05/2022,8706,13
03/05/2022,9545,4
03/05/2022,12583,3
03/05/2022,11791,3
03/05/2022,6773,10
03/05/2022,10033,22
03/05/2022,11365,4
03/05/2022,11233,7
03/05/2022,11482,7
03/05/2022,12937,3
03/05/2022,1014,3
03/05/2022,1060,1
03/05/2022,10923,20
03/05/2022,9786,10
03/05/2022,11443,6
03/05/2022,10408,6
03/05/2022,6770,6
03/05/2022,10465,2
03/05/2022,9792,5
03/05/2022,6775,8
03/05/2022,12599,2
03/05/2022,10831,13
03/05/2022,12927,3
03/05/2022,11293,1
03/05/2022,12622,5
03/05/2022,7306,1
03/05/2022,1072,1
03/05/2022,11501,9
03/05/2022,12478,3
03/05/2022,11887,5
03/05/2022,10769,14
03/05/2022,9281,18
03/05/2022,6861,11
03/05/2022,12398,6
03/05/2022,10202,1
03/05/2022,11809,2
03/05/2022,8808,1
04/05/2022,11883,9
04/05/2022,12882,1
04/05/2022,9281,2
04/05/2022,1092,4
04/05/2022,1018,6
04/05/2022,11484,2
04/05/2022,1149,4
04/05/2022,12786,2
04/05/2022,1021,4
04/05/2022,12691,4
04/05/2022,10803,15
04/05/2022,1097,1
04/05/2022,9893,2
04/05/2022,11501,6
04/05/2022,12180,2
04/05/2022,10033,2
04/05/2022,8706,1
04/05/2022,11953,10
04/05/2022,6771,3
04/05/2022,11744,4
04/05/2022,6775,2
04/05/2022,11791,2
04/05/2022,6861,7
04/05/2022,10767,3
04/05/2022,12345,4
04/05/2022,11293,12
04/05/2022,10769,1
04/05/2022,12019,13
04/05/2022,1014,4
04/05/2022,10762,15
04/05/2022,7306,13
04/05/2022,1090,9
04/05/2022,12336,2
04/05/2022,6769,8
04/05/2022,12930,2
04/05/2022,10255,14
04/05/2022,10760,24
04/05/2022,10923,6
04/05/2022,12937,2
04/05/2022,12923,10
04/05/2022,11250,7
04/05/2022,9422,15
04/05/2022,12278,4
05/05/2022,9973,20
05/05/2022,11953,5
05/05/2022,11023,23
05/05/2022,11674,8
05/05/2022,12590,14
05/05/2022,1116,12
05/05/2022,10762,9
05/05/2022,10255,2
05/05/2022,12278,8
05/05/2022,12398,7
05/05/2022,12306,8
05/05/2022,7306,2
05/05/2022,10525,16
05/05/2022,10760,7
05/05/2022,1041,7
05/05/2022,11250,1
05/05/2022,1018,2
05/05/2022,9582,20
05/05/2022,1014,13
05/05/2022,11883,3
05/05/2022,12691,2
05/05/2022,10803,5
05/05/2022,6777,12
05/05/2022,9355,1
06/05/2022,8821,5
06/05/2022,12010,3
06/05/2022,10615,29
06/05/2022,9582,6
06/05/2022,1060,6
06/05/2022,11791,13
06/05/2022,9973,4
06/05/2022,12595,11
06/05/2022,1116,2
06/05/2022,12920,10
06/05/2022,12461,19
06/05/2022,9545,4
06/05/2022,11501,22
06/05/2022,12583,3
06/05/2022,11674,3
06/05/2022,10525,4
06/05/2022,8706,8
06/05/2022,11023,8
06/05/2022,12937,3
06/05/2022,12926,10
06/05/2022,6775,6
06/05/2022,12913,27
06/05/2022,11178,15
06/05/2022,12928,2
06/05/2022,6777,3
06/05/2022,10811,13
06/05/2022,10831,6
06/05/2022,10923,39
06/05/2022,12278,1
06/05/2022,9355,4
07/05/2022,1060,1
07/05/2022,12913,2
07/05/2022,9192,1
07/05/2022,10923,4
07/05/2022,11674,14
07/05/2022,12595,1
07/05/2022,12928,1
07/05/2022,10255,32
07/05/2022,8706,2
07/05/2022,12461,2
07/05/2022,12583,1
07/05/2022,1107,9
07/05/2022,6861,11
07/05/2022,11250,2
07/05/2022,12124,7
07/05/2022,12920,4
07/05/2022,12345,18
07/05/2022,11791,1
07/05/2022,12278,5
07/05/2022,11973,15
07/05/2022,11794,11
07/05/2022,1089,1
07/05/2022,10487,1
07/05/2022,10806,19
07/05/2022,12422,3
07/05/2022,6771,9
07/05/2022,11178,2
07/05/2022,12129,22
07/05/2022,12622,2
07/05/2022,10615,2
07/05/2022,11174,15
07/05/2022,7306,3
07/05/2022,8821,1
07/05/2022,1061,1
07/05/2022,12692,18
08/05/2022,10408,4
08/05/2022,9893,6
08/05/2022,12771,1
08/05/2022,8706,13
08/05/2022,12278,3
08/05/2022,12129,7
08/05/2022,12927,8
08/05/2022,9792,11
08/05/2022,9786,4
08/05/2022,11484,3
08/05/2022,10343,1
08/05/2022,10033,29
08/05/2022,11174,3
08/05/2022,6777,21
08/05/2022,1092,4
08/05/2022,12923,1
08/05/2022,12937,2
08/05/2022,10525,7
08/05/2022,12930,3
08/05/2022,11674,2
08/05/2022,1149,2
08/05/2022,9851,3
08/05/2022,11443,6
08/05/2022,12180,12
08/05/2022,7680,3
08/05/2022,11501,11
08/05/2022,10126,21
08/05/2022,11794,1
08/05/2022,10188,4
08/05/2022,1013,8
08/05/2022,11175,1
08/05/2022,12478,7
08/05/2022,8074,4
08/05/2022,12398,7
08/05/2022,11430,15
08/05/2022,10806,6
08/05/2022,11293,19
08/05/2022,11611,17
08/05/2022,6769,1
08/05/2022,1060,2
08/05/2022,12665,6
08/05/2022,11888,10
08/05/2022,11981,1
08/05/2022,6775,1
08/05/2022,12692,2
08/05/2022,6861,4
08/05/2022,12124,3
08/05/2022,12913,8
08/05/2022,6771,9
08/05/2022,11883,4
08/05/2022,12345,1
08/05/2022,12691,5
08/05/2022,1143,1
08/05/2022,12648,2
09/05/2022,1014,4
09/05/2022,1021,3
09/05/2022,12691,6
09/05/2022,11430,6
09/05/2022,7680,1
09/05/2022,6775,3
09/05/2022,12278,22
09/05/2022,12931,1
09/05/2022,10322,27
09/05/2022,11293,1
09/05/2022,12930,3
09/05/2022,11534,6
09/05/2022,1146,1
09/05/2022,8706,1
09/05/2022,11887,18
09/05/2022,11233,14
09/05/2022,12665,1
09/05/2022,12786,4
09/05/2022,6861,4
09/05/2022,11791,1
09/05/2022,12398,2
09/05/2022,10202,11
09/05/2022,10574,1
09/05/2022,11797,13
09/05/2022,9545,4
09/05/2022,12600,3
09/05/2022,9792,3
09/05/2022,11443,5
09/05/2022,7596,8
09/05/2022,12937,3
09/05/2022,1013,1
09/05/2022,11174,1
09/05/2022,12913,2
09/05/2022,10188,1
09/05/2022,12927,1
09/05/2022,12915,5
09/05/2022,9973,10
09/05/2022,10769,14
09/05/2022,11670,1
09/05/2022,6771,11
09/05/2022,12478,9
09/05/2022,12587,6
09/05/2022,9893,6
09/05/2022,11803,3
09/05/2022,9703,7
09/05/2022,9749,4
09/05/2022,11611,6
